,RMSE,MAE,MAPE,PI_Width,CI_Coverage,PI_Overlap
mean,499.8400863098206,408.2824710648148,12.231411210929027,0.0,0.0,0.0
std,16.520517758243784,26.324166819812465,0.436943655323893,0.0,0.0,0.0
