,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,20547510175452.95,5332931153919.516,136620412170.65585,0.0,0.0,0.0
std,112543348190348.39,29209666870654.38,748300814698.445,0.0,0.0,0.0
