True,Pred
2822,21.101688
2850,19.339481
2634,19.29748
2734,19.117058
2810,19.089756
2925,19.084991
2970,19.083061
2739,19.082653
2718,19.082561
3098,19.082531
3416,19.08252
3721,19.082521
3608,19.08252
3475,19.08252
3384,19.08252
3668,19.08252
3624,19.08252
3518,19.08252
3695,19.08252
3745,19.08252
4044,19.08252
4332,19.08252
4006,19.08252
4252,19.08252
4056,19.08252
4129,19.08252
3950,19.08252
3980,19.08252
4000,19.08252
4022,19.08252
3832,19.08252
3820,19.08252
4017,19.08252
4008,19.08252
3671,19.08252
4155,19.08252
3922,19.08252
4079,19.08252
4063,19.08252
4085,19.08252
4061,19.08252
3882,19.08252
3999,19.08252
3692,19.08252
3976,19.08252
