True,Pred
2822,19.996986
2850,16.433762
2634,15.074677
2734,14.134598
2810,13.829226
2925,13.685572
2970,13.615198
2739,13.584685
2718,13.570496
3098,13.563918
3416,13.560918
3721,13.559538
3608,13.558897
3475,13.558605
3384,13.558469
3668,13.558407
3624,13.558384
3518,13.55837
3695,13.558364
3745,13.558358
4044,13.558354
4332,13.558354
4006,13.558354
4252,13.558354
4056,13.558354
4129,13.558354
3950,13.558354
3980,13.558354
4000,13.558354
4022,13.558354
3832,13.558354
3820,13.558354
4017,13.558354
4008,13.558354
3671,13.558354
4155,13.558354
3922,13.558354
4079,13.558354
4063,13.558354
4085,13.558354
4061,13.558354
3882,13.558354
3999,13.558354
3692,13.558354
3976,13.558354
