True,Pred
2822,21.693626
2850,19.11395
2634,19.039865
2734,18.960043
2810,18.96289
2925,18.963888
2970,18.964354
2739,18.96438
2718,18.964376
3098,18.964375
3416,18.964375
3721,18.964376
3608,18.964375
3475,18.964376
3384,18.964375
3668,18.964376
3624,18.964375
3518,18.964376
3695,18.964375
3745,18.964376
4044,18.964375
4332,18.964376
4006,18.964375
4252,18.964376
4056,18.964375
4129,18.964376
3950,18.964375
3980,18.964376
4000,18.964375
4022,18.964376
3832,18.964375
3820,18.964376
4017,18.964375
4008,18.964376
3671,18.964375
4155,18.964376
3922,18.964375
4079,18.964376
4063,18.964375
4085,18.964376
4061,18.964375
3882,18.964376
3999,18.964375
3692,18.964376
3976,18.964375
