True,Pred
2822,20.494513
2850,19.493196
2634,19.259083
2734,19.034258
2810,19.016376
2925,19.011545
2970,19.00985
2739,19.009604
2718,19.009544
3098,19.009533
3416,19.009525
3721,19.009525
3608,19.009525
3475,19.009525
3384,19.009525
3668,19.009525
3624,19.009525
3518,19.009525
3695,19.009525
3745,19.009525
4044,19.009525
4332,19.009525
4006,19.009525
4252,19.009525
4056,19.009525
4129,19.009525
3950,19.009525
3980,19.009525
4000,19.009525
4022,19.009525
3832,19.009525
3820,19.009525
4017,19.009525
4008,19.009525
3671,19.009525
4155,19.009525
3922,19.009525
4079,19.009525
4063,19.009525
4085,19.009525
4061,19.009525
3882,19.009525
3999,19.009525
3692,19.009525
3976,19.009525
