,RMSE,MAE,MAPE,PI_Width,CI_Coverage,PI_Overlap
mean,717.7280878968244,623.5651001880789,17.98320987508665,0.0,0.0,0.0
std,315.26294224903876,317.02440344945,9.154237756046168,0.0,0.0,0.0
