,RMSE,MAE,MAPE,PI_Width,CI_Coverage,PI_Overlap
mean,542.031434437758,427.9109924768519,12.94630737269458,0.0,0.0,0.0
std,57.1787162597124,56.01971073948,1.1888678249501063,0.0,0.0,0.0
