True,Pred
2822,3926.412
2850,3963.858
2634,3975.5864
2734,3982.529
2810,3988.922
2925,3997.6355
2970,4005.4685
2739,4013.247
2718,4021.6543
3098,4030.0015
3416,4038.4446
3721,4047.1494
3608,4055.9666
3475,4064.9277
3384,4074.0767
3668,4083.3804
3624,4092.8494
3518,4102.4927
3695,4112.309
3745,4122.3022
4044,4132.475
4332,4142.833
4006,4153.3755
4252,4164.1094
4056,4175.0366
4129,4186.1616
3950,4197.487
3980,4209.0176
4000,4220.754
4022,4232.7026
3832,4244.8687
3820,4257.252
4017,4269.8584
4008,4282.6924
3671,4295.7583
4155,4309.061
3922,4322.6006
4079,4336.3867
4063,4350.4204
4085,4364.708
4061,4379.2524
3882,4394.059
3999,4409.1333
3692,4424.479
3976,4440.102
