,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,273.2003137927958,216.70087368563287,3.8287857041261235,0.0,0.0,0.0
std,1.4398521538185836,0.25915755457771605,0.005492404536098201,0.0,0.0,0.0
