,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,895.4459232649201,831.022617594401,24.17238541613638,0.0,0.0,0.0
std,291.49114363709884,270.81479847582483,7.022786494262404,0.0,0.0,0.0
