,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,953.1682644135742,892.5286458333334,25.47146787900395,0.0,0.0,0.0
std,535.3532363178681,542.7959802593738,14.448667382140732,0.0,0.0,0.0
