,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,473.16594097213533,408.8575016847131,7.209501438056242,0.0,0.0,0.0
std,184.92837470745138,185.73425742408165,3.2419205697201607,0.0,0.0,0.0
