,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,675.3261569406816,570.9062959067843,16.065834190052335,0.0,0.0,0.0
std,449.34071624615575,458.96225439095605,11.828443869296297,0.0,0.0,0.0
