,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,311.60045419127783,229.78640385380493,6.350097516252748,0.0,0.0,0.0
std,14.20654379900753,18.386056755640386,0.48654575548578355,0.0,0.0,0.0
