,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,564.3769351267322,393.6490095124422,12.692388768236832,0.0,0.0,0.0
std,15.352728431814844,15.963070928305452,0.4742190285150386,0.0,0.0,0.0
