,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,1240.6005977063176,1197.4666048616978,30.70956858745593,0.0,0.0,0.0
std,16.100076787776175,20.614126482728736,0.5318063948995114,0.0,0.0,0.0
