,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,460.33100150072863,373.4536297772382,10.379499366995423,0.0,0.0,0.0
std,282.5712017496609,297.33747000037914,7.677196926685897,0.0,0.0,0.0
