True,Pred
2822,4092.9888
2850,4028.9233
2634,4034.5728
2734,4099.422
2810,4136.9736
2925,4157.489
2970,4187.509
2739,4222.6978
2718,4255.2695
3098,4286.626
3416,4319.1777
3721,4352.413
3608,4385.5835
3475,4418.8784
3384,4452.532
3668,4486.48
3624,4520.651
3518,4555.0684
3695,4589.7617
3745,4624.722
4044,4659.9453
4332,4695.4355
4006,4731.1953
4252,4767.228
4056,4803.536
4129,4840.1216
3950,4876.986
3980,4914.128
4000,4951.5527
4022,4989.2627
3832,5027.2646
3820,5065.5522
4017,5104.1274
4008,5143.003
3671,5182.1694
4155,5221.6357
3922,5261.405
4079,5301.472
4063,5341.8433
4085,5382.526
4061,5423.5215
3882,5464.827
3999,5506.442
3692,5548.3726
3976,5590.6274
