,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,1268.700032699761,1228.1118543836806,31.47941631171616,0.0,0.0,0.0
std,97.76028832422523,57.63705974490771,1.5249948165908065,0.0,0.0,0.0
