,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,1119.4246656385835,1010.2948495370367,26.263407204461387,0.0,0.0,0.0
std,68.94901532615293,61.920859245547874,1.3212014343146667,0.0,0.0,0.0
