,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,270.0301070990368,216.3316095006396,3.871508232187584,0.0,0.0,0.0
std,0.9174024352376462,0.6244435315120455,0.012412085985316514,0.0,0.0,0.0
