,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,930.1764963154793,860.498974609375,24.559746561979576,0.0,0.0,0.0
std,242.8291320340421,221.65293096145916,5.677840577737014,0.0,0.0,0.0
