True,Pred
4609.0,0.0
4323.0,5726.779249738716
4825.0,4548.993413883785
4462.0,5103.0925828675945
4642.0,4400.7249133861915
4369.0,4696.610482912999
4672.0,4274.048901079117
4661.0,4766.518170688705
4655.0,4686.38851267945
4716.0,4660.567660066486
4377.0,4742.83952476002
4484.0,4246.1277371145
4911.0,7187.231156004285
5218.0,3419.0523698440447
5759.0,4672.204708943898
5456.0,4582.995856964415
5359.0,4953.4547174256195
5305.0,4570.542794777989
5769.0,5139.874170415462
5565.0,5372.172151931391
5367.0,5267.021551741811
5633.0,5216.894853609296
5664.0,5149.540037388282
6082.0,5673.306556719863
6505.0,6661.748816458502
5813.0,6590.0375798361065
6379.0,6333.027003594552
6091.0,6050.882103043634
6219.0,6031.128207412436
6052.0,6098.186355750778
6105.0,6471.1481197910525
6030.0,5957.594670487137
5969.0,5876.283642927722
5707.0,6195.706767757309
5681.0,5711.833935189711
6052.0,6074.993480592769
5904.0,6501.879929611588
5426.0,5467.252984670715
6005.0,6043.161213259781
5766.0,5758.16784408331
5946.0,5883.915209301039
5981.0,5817.054252674699
6104.0,6107.685911532919
5991.0,6004.266846128324
5670.0,5905.243094235524
5709.0,5526.055009305036
5416.0,5692.662246619543
5793.0,5819.396135805432
5750.0,5769.554473890527
5399.0,5248.655777386559
6123.0,5974.010266750374
5730.0,5860.716588677062
6015.0,5901.559790915752
5989.0,6003.702196772685
6333.0,6093.755570852599
6388.0,6202.01386287515
6048.0,6080.249454155704
6322.0,6009.388960283321
6405.0,6034.34187124087
6523.0,6716.457256072768
