,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,1994.8829235061248,1835.1004994710286,47.687413463172255,0.0,0.0,0.0
std,1253.5178785378882,1184.3484543301286,30.30997026545234,0.0,0.0,0.0
