,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,564.3343600807035,405.53981441527384,12.781969711146823,0.0,0.0,0.0
std,12.945188189356044,21.614629849443997,0.584531110476212,0.0,0.0,0.0
