,RMSE,MAE,MAPE,PI_Width,CI_Coverage,PI_Overlap
mean,689.1260671634934,589.1138078703705,16.93423500032274,0.0,0.0,0.0
std,212.7300179004426,202.4173417806969,5.438631281348202,0.0,0.0,0.0
