True,Pred
4462,4447.231
4642,4086.9797
4369,4364.007
4672,4025.471
4661,4348.1826
4655,4262.6855
4716,4324.1323
4377,4377.6797
4484,4064.0972
4911,4225.3
5218,4471.1387
5759,4692.085
5456,5179.733
5359,4993.006
5305,5066.776
5769,4950.6514
5565,5324.017
5367,5095.923
5633,5046.028
5664,5248.8
6082,5202.0723
6505,5592.1074
5813,5866.9233
6379,5342.871
6091,5951.012
6219,5574.6826
6052,5835.1694
6105,5598.904
6030,5702.969
5969,5589.2534
5707,5561.482
5681,5329.506
6052,5343.54
5904,5599.234
5426,5424.4663
6005,5105.917
5766,5562.867
5946,5261.541
5981,5563.4766
6104,5522.686
5991,5656.672
5670,5542.449
5709,5312.3823
5416,5379.2153
5793,5034.135
5750,5384.662
5399,5263.5635
6123,5044.1616
5730,5621.2153
6015,5222.639
5989,5628.296
6333,5511.4526
6388,5865.8047
6048,5847.8433
6322,5618.9004
6405,5908.805
6523,5881.4897
