True,Pred
3098,0.49974054
3416,0.49974054
3721,0.49974054
3608,0.49974054
3475,0.49974054
3384,-1363.187
3668,-1930.0095
3624,-2143.101
3518,-2360.0576
3695,-1166.7455
3745,-770.14905
4044,-278.0079
4332,-148.76501
4006,-177.31967
4252,-142.18878
4056,-84.99565
4129,-48.54944
3950,-99.16772
3980,-251.24963
4000,-249.56075
4022,-158.05998
3832,-101.16548
3820,-20.49484
4017,-10.998088
4008,-13.967155
3671,-9.836759
4155,-0.64009863
3922,0.49974054
4079,0.49974054
4063,-23.971363
4085,-26.611109
4061,-23.043936
3882,-14.209179
3999,-1.7194147
3692,0.24091807
3976,0.49974054
