,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,56006.02351799678,29854.172329711913,762.5057103537788,0.0,0.0,0.0
std,199266.47388407137,100648.83155768752,2554.011070247514,0.0,0.0,0.0
