,RMSE,MAE,MAPE,PI_Width,CI_Coverage,PI_Overlap
mean,509.1574957264073,409.2258836699695,11.850775571538463,0.0,0.0,0.0
std,147.76121543839875,146.39283729247214,4.116274545204586,0.0,0.0,0.0
