,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,774.7929962888912,667.9178449763808,19.963605464981182,0.0,0.0,0.0
std,123.94274078401885,158.22002707087702,4.24019747869185,0.0,0.0,0.0
