,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,1163.110499546428,1065.0192952473958,27.653053108020163,0.0,0.0,0.0
std,854.6668295338583,818.0286353747231,20.823830318293137,0.0,0.0,0.0
