,RMSE,MAE,MAPE,PI_Width,CI_Coverage,PI_Overlap
mean,528.5403230752047,430.07295265480315,12.866063146393097,0.0,0.0,0.0
std,58.02789074032074,54.977344385905404,1.4203584647697673,0.0,0.0,0.0
