,RMSE,MAE,MAPE,PI_Width,CI_Coverage,PI_Overlap
mean,489.6863166207633,379.80609378969774,11.133779845341008,0.0,0.0,0.0
std,130.75062213011546,136.56977029321197,3.779501120151483,0.0,0.0,0.0
