,RMSE,MAE,MAPE,PI_Width,CI_Coverage,PI_Overlap
mean,719.9892405284013,624.8109126889608,17.44497583665379,0.0,0.0,0.0
std,421.43653677812796,443.7624547916958,11.963541657518117,0.0,0.0,0.0
