,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,1722.410978391899,1617.159444173177,44.59905825615204,0.0,0.0,0.0
std,1151.3438098991833,1100.2689493594876,28.874802887808286,0.0,0.0,0.0
