,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,1569.1292752429556,1440.1995473225911,38.96346028713924,0.0,0.0,0.0
std,1547.3753298733097,1393.7844773574686,36.046363961277464,0.0,0.0,0.0
