,Trial,Seed,Trial_Seed,Train_RMSE,Train_MAE,Train_MAPE,Train_MSE,Train_PI_Coverage,Test_RMSE,Test_MAE,Test_MAPE,Test_MSE,Test_PI_Coverage
mean,15.5,1000.0,15500.0,207.41803772477104,157.28859813456634,4.047437634079866,43067.74404045432,93.87755102040816,1748.9947819730846,1592.5437303331164,26.28957235640986,3062346.2780013685,31.66666666666667
std,8.803408430829505,0.0,8803.408430829504,6.860808250851639,7.338963377146283,0.20067485050145634,2982.679943422038,2.0053211609816954,58.987409226008175,62.16590646334863,1.0685312753140235,197409.89196184522,8.86250874767873
min,1.0,1000.0,1000.0,202.7081415941896,152.71751933195154,3.9395428343428005,41090.590668570025,89.79591836734694,1492.9208601515236,1322.146728515625,21.646918686021976,2228812.6946755648,25.0
max,30.0,1000.0,30000.0,231.9564174903672,187.64362942442602,4.953318763293642,53803.779614965526,95.91836734693877,1819.1371071421863,1668.5165201822917,27.629719786481076,3309259.8145816424,58.333333333333336
