,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,883.8734522581501,813.8747863769531,22.7187788569239,0.0,0.0,0.0
std,277.4822893104317,286.8505688452577,7.422362262305032,0.0,0.0,0.0
