,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,3165.6243166037384,2616.055522664388,66.90846552836167,0.0,0.0,0.0
std,2910.3171060081645,2156.7722380977275,54.786419888262465,0.0,0.0,0.0
