,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,793.6496654171988,714.1551920572915,12.238382783248447,0.0,0.0,0.0
std,410.1393960731009,420.7634653167704,7.202559540483119,0.0,0.0,0.0
