,RMSE,MAE,MAPE,PI_Width,CI_Coverage,PI_Overlap
mean,558.0565466971408,468.41869321469915,13.738779801449747,0.0,0.0,0.0
std,102.03337785324543,103.94809954229483,2.759594500192984,0.0,0.0,0.0
