True,Pred
2822,3787.8313
2850,3743.8577
2634,3264.6194
2734,2827.2144
2810,2669.5278
2925,2787.0386
2970,2879.1392
2739,2968.697
2718,2940.9539
3098,2754.696
3416,2862.3938
3721,3218.6316
3608,3539.6335
3475,3724.0515
3384,3605.172
3668,3478.7632
3624,3499.717
3518,3692.8499
3695,3623.0496
3745,3598.7551
4044,3747.723
4332,3889.197
4006,4174.302
4252,4264.6396
4056,4090.5837
4129,4226.983
3950,4098.8716
3980,4114.281
4000,3979.784
4022,4031.6746
3832,4050.388
3820,4007.5017
4017,3851.113
4008,3922.0535
3671,4052.659
4155,3977.289
3922,3828.2825
4079,4135.498
4063,3986.7698
4085,4112.99
4061,4108.41
3882,4120.776
3999,4049.8723
3692,3939.137
3976,3945.406
