,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,549.5555818111213,387.9812928602431,12.446705769297957,0.0,0.0,0.0
std,5.937498738005681,2.530782843563879,0.05368506986235628,0.0,0.0,0.0
