lookback,batch_size,epochs,encoder_units,decoder_units,attention,RMSE_mean,RMSE_std,MAE_mean,MAE_std,MAPE_mean,MAPE_std
9,8,50,128,64,False,400.713878942943,1.279801275973032,278.1653241018964,1.026650863346553,8.279302278720099,0.0148100358364745
11,16,100,64,64,False,400.7237625908708,23.30552034164972,309.28454655827693,20.491717742266136,8.76085209818527,0.6043544000822165
9,8,100,128,64,False,400.8021819261912,0.9531708284202584,278.1155277610844,0.7902527148689149,8.278848303250454,0.0128087435481038
9,8,100,64,128,False,401.02490813072455,1.2299421069672474,279.41672279814367,1.4890299324078986,8.307241295164184,0.0239300156667187
9,8,50,128,128,False,404.3852363907432,1.3117110211401686,274.0757528712607,0.4963551433982595,8.214199058446178,0.0092361407172526
9,8,100,128,128,False,404.4556314858775,2.015231800312556,274.30835127871256,0.787245402944279,8.219613193992858,0.010017667448182
9,8,50,128,128,True,405.23923068965206,1.443221572125358,302.64868414463143,5.84729266252363,8.789627754300913,0.1200790031175978
9,8,50,64,128,True,405.64176382046486,1.18987740093832,305.2307535807292,4.278959249360061,8.842766085015198,0.088406659242802
9,8,50,128,64,True,405.88909183710655,1.3661434010819968,308.6497704660791,3.1480614710304606,8.907138751032429,0.068448185504356
11,32,50,64,64,True,406.9608471180011,14.861098687423976,309.2940669429195,21.82391187362616,8.799169757477708,0.5725162374426842
12,32,50,128,128,True,408.4877536105195,50.38867833460999,351.33757256401907,61.53200787127757,9.52004455770225,1.5964871326306158
12,32,50,128,64,True,410.1719001942139,48.612851558312926,351.9429565429687,59.5996391125984,9.542406816335602,1.5506163309709382
11,8,100,128,128,True,412.1441770647455,60.41840272352835,306.8515050939612,78.01208404446771,8.745967927291096,2.041255142542532
12,32,100,64,128,True,416.4876068553976,372.59514288484365,330.4657199435765,367.0704278870609,8.937718771746137,9.37524187865386
9,16,100,128,128,False,421.2309512940788,2.074959235229895,279.4804330679087,1.9433122907248832,8.437951687573799,0.0573655777083729
9,16,100,128,64,False,426.72998401001314,32.19913480008866,296.9070846688034,40.02518434909608,8.863376392950583,1.0897679984594562
11,16,50,64,128,False,427.67065491475176,362.56061245334206,351.1603154912725,362.71309612762457,9.543232705289425,9.342389035435453
9,32,50,128,128,False,431.2642251892061,10.285557360122729,291.3637031750802,14.077447049944782,8.771859333005276,0.3864233820334011
11,8,50,128,128,True,431.655560640024,23.87361972891175,341.2855842659065,33.618610332347025,9.643649957763834,0.8825570070413362
9,16,100,64,64,False,432.2810742794488,3.0110119323143367,292.20100368923613,3.8868687725677096,8.798940261227594,0.1074914976332084
9,32,100,128,64,False,432.78351913788754,34.768442250198575,306.9321445562901,41.997297213673626,9.135522453520862,1.1686393474282728
11,32,100,64,64,False,433.5442268913976,56.061495311537904,345.7843398085586,75.19552109431213,9.73842640479346,1.9613427872633988
9,8,100,64,64,False,440.4185087820791,4.538935783363844,303.8697505592281,6.762098723583196,9.117074446935948,0.1831311183202914
9,32,50,128,64,False,442.13334393005806,12.611301119544716,306.91083900908114,18.284233854308983,9.19573431126334,0.4965153677945343
7,16,50,128,64,False,446.6495647180852,0.5967638307103377,324.1579405249619,1.713435863797707,9.774569244080242,0.0303280247056024
7,16,50,64,128,False,450.444898561597,13.46092345196873,328.28668064024384,11.91994763715235,9.88903075094166,0.3642561147012529
7,16,50,128,128,False,451.1229283528674,1.7481526321967722,315.6017754779598,1.7486863094640106,9.636653154729508,0.0252212453944744
9,16,100,64,64,True,451.86190862383086,15.385936657188472,315.50074890658385,15.473011619097944,9.441988912747524,0.4484199261492985
9,32,50,64,128,False,453.5813377368044,27.51491965943535,323.5946608323317,41.47103138308452,9.63993838209642,1.10504149612919
9,8,50,64,64,False,453.6380838254532,8.126182116490938,327.2651024973291,12.331178634460082,9.735634836753038,0.3326653385072252
11,8,100,64,64,False,460.33100150072863,282.5712017496609,373.4536297772382,297.33747000037914,10.379499366995423,7.677196926685897
9,8,100,64,64,True,461.0577661976144,56.20890370674455,335.86549166165867,68.11814013476759,9.933790272528627,1.847102726814771
7,8,100,128,128,False,461.1658955049765,31.96988215463851,331.2768606294461,33.63300079764369,10.053981283791428,0.9795192099084769
9,32,100,64,128,True,462.29325502301856,20.663494962232253,329.20104855268426,31.522397994121626,9.816301736352807,0.8416962146398651
9,8,100,128,128,True,464.83492386983664,51.12644713016457,329.3701729016426,74.2970951268403,9.81224585213634,1.961605416488046
9,16,50,64,64,False,465.9726081457827,10.962774009791358,343.73966471354174,17.29971622342124,10.180830453188488,0.4572911581670307
11,16,100,64,128,True,468.8240129576953,121.08279373359304,387.6326814118807,146.94398200494825,10.80051761517452,3.8400229918527184
9,8,50,64,64,True,471.55816666510987,16.337064909094902,343.48924570980233,23.1001470631524,10.199666550899396,0.624431571947731
11,8,100,64,64,True,471.5735156019895,40.27933651228026,389.3317367416244,51.9326760008475,10.910042570762029,1.3744705364308132
9,16,100,128,64,True,473.23720691818846,86.33163143143507,362.2133515708466,108.18719882714964,10.552239484598749,2.90979777541992
9,16,100,64,128,False,475.8822537984608,33.67587327987775,363.0412881443643,46.33515159451762,10.668543953567424,1.24239960687074
7,16,50,128,128,True,475.9327540445626,5.982037321286341,318.65069252572414,4.774818198662523,9.86647761024265,0.1478195381848244
11,32,100,128,64,True,479.14084879140216,57.30901750716187,401.5079695418075,70.91795143759765,11.211089524282606,1.864463909919253
11,32,100,64,64,True,482.8359934218332,33.53499367429161,405.7572888073621,43.66188503305083,11.332861891075147,1.1414303569211224
7,16,50,64,64,False,483.1485199662278,3.1987053264298893,328.50185785060967,3.854544026560556,10.15032424489818,0.1093991408078351
9,32,100,128,64,True,483.5652916411002,28.125634925026084,361.51358298277233,41.8536269231629,10.674089744398987,1.1146350896381343
12,32,50,64,128,True,485.8121256872671,321.0118901418916,426.9801303439671,304.99987605041804,11.456458977983347,7.777717845721511
7,8,50,64,128,True,486.21697935274,16.27225942022324,333.0073577632749,10.573869649536029,10.252660328535988,0.3101538206553701
7,8,100,64,128,True,488.123903747832,46.33280606062814,359.9152619648755,49.84581635811615,10.808743602743125,1.3854933589905802
11,16,100,64,64,True,488.64736031380056,396.9923590964077,400.1166752445805,376.7457649805236,11.06725863826249,9.653253259909995
11,16,100,64,128,False,493.63964048996473,691.2216152253613,410.3567516979871,654.509731099602,11.036314509028935,16.756544716429236
11,8,50,64,64,True,495.2876586787695,34.217936747686885,423.9266581767314,42.940524451294216,11.79409690137282,1.133498007767345
12,32,50,64,64,True,495.4291563609365,65.69357128260565,451.4989520037616,73.87599828999751,12.10151268409775,1.9039471559843504
9,16,100,64,128,True,495.95638824636575,105.68360815307194,408.3016351161859,119.41013162051024,11.674356792897244,3.30589474679772
7,8,100,128,64,True,496.627562935939,51.305311006274586,353.88275196106457,66.88682402025503,10.775414163294128,1.8155828975624488
9,32,50,128,128,True,499.2427433879014,18.937601637437105,384.0517911992522,27.450607506471023,11.278141904935744,0.7216742364329018
7,16,50,128,64,True,500.352296163861,18.98467166789384,349.5521279932037,28.147523361831784,10.737834709375848,0.7702347623657553
7,8,50,128,128,False,501.3407779836901,2.50052234556711,356.16294322440297,4.159513433414449,10.907376726258793,0.111841832994446
9,16,50,128,128,False,501.3488150892165,3.01057477632229,400.02779760116186,3.940120843184191,11.65493272553736,0.104745135584395
11,32,100,128,128,True,506.2269107153634,34.0363494315057,435.859057397241,42.32587394717974,12.111974385170097,1.0941971207956305
11,32,50,64,128,False,507.0662967377506,720.0750068565623,405.10137114653713,679.1515307890822,11.143208592609287,17.339272718188866
7,8,100,128,128,True,507.59218118706576,25.607149243793103,352.7626488662348,29.67098628008676,10.846798596491944,0.8456335030159076
7,16,100,64,128,True,509.0038915455447,123.98827259858098,355.9397849974594,148.58597864207786,10.872166563142397,3.888408436009288
7,8,50,64,128,False,509.32763515576585,4.377014617242227,365.99057875222303,6.533275285254822,11.181620953788082,0.1772976850346407
7,8,50,128,64,False,509.3454745032032,3.857318105659671,366.0896843638848,5.918558919587001,11.184017390202465,0.1598394303437805
9,16,50,64,64,True,509.56388601724944,34.060370123792495,403.3988339676816,41.35668866528657,11.765204862638573,1.1427883170604738
7,8,100,64,64,True,510.5978735585888,12.836130726820098,353.0692734136815,20.12306123308461,10.87414877229855,0.5441063128825864
7,16,100,128,64,True,511.2736512380968,20.28461670642829,359.65152042047765,31.792241296540038,11.03390898277308,0.8567277191496471
9,8,100,128,64,True,511.7814799064552,99.23716107425528,394.7942693726629,136.96748643778577,11.522669752417343,3.6050148250853207
9,16,50,128,64,False,513.9049641377321,4.127861298505408,416.3551651392227,5.66911218984807,12.08868309792364,0.1487678618758049
7,8,50,128,64,True,514.9974496441815,23.93424387949287,369.527485867632,32.955713378478215,11.283095226218506,0.9016764941473324
11,16,100,128,64,True,517.2347008340276,615.7344176584023,420.0973470052084,577.5249798829933,11.5310754031482,14.802245651460822
5,8,100,64,128,False,518.5559035657931,44.72479583381698,373.3349467432776,58.731167745376574,11.675880811953714,1.6014356413615016
9,16,100,128,128,True,519.6020693798039,163.0452113603902,405.4398410373264,203.32023763117036,11.739421281845738,5.323704447221815
7,8,50,128,128,True,519.8510692151693,8.250828885086223,371.9022867838541,13.966051094220294,11.374095429148271,0.3738270002508665
9,32,50,128,64,True,522.5475542903936,28.19498431990213,416.28169446113776,40.36160343390236,12.12870429483877,1.0614701617517717
5,16,50,128,128,False,522.5706236531174,1.8675410106463357,352.92443790879366,0.5099168157554784,11.27175819068486,0.0243650801730733
7,32,50,64,64,False,524.1081104831375,170.06489434292735,389.92088692517785,207.1840200920495,11.692654920984214,5.4858859561198665
7,16,100,128,128,True,524.9023493969396,12.829496445055309,377.2835091939786,20.37568058913585,11.52608319437616,0.5491257519756484
5,16,50,64,128,False,524.9662812966915,3.974972506428333,354.9434178551963,2.462974461910285,11.33316278662429,0.0833369408257382
7,16,100,128,128,False,526.3737095921399,4.735976348498076,395.9035281297637,7.614534539089293,11.97296011975873,0.2024591508475105
7,32,100,64,128,False,528.4071713526332,135.8278705939203,411.4317214097434,171.03610187885744,12.188140253926546,4.563394860903723
11,32,100,128,128,False,528.6408971503467,92.55837429893889,468.6727640237894,114.30053099151476,12.893664728971917,3.0012036610341903
5,16,50,128,64,False,529.6918478312926,6.986451418767593,358.0743211376575,8.21141661931866,11.440528455169876,0.2386529824171502
7,8,50,64,64,False,533.8006912789251,5.4156439675998165,410.4226693502287,8.431443399627977,12.349343581560923,0.2235507799187768
7,16,100,128,64,False,535.3266380167814,16.31064642880032,408.2560300749492,18.55050202180722,12.305514453645248,0.5295351606495257
5,32,50,64,64,False,535.4164459892083,3.613729955998134,363.849573227047,5.083798040775858,11.618363905065006,0.1442189906862196
7,16,50,64,128,True,536.3463883370713,102.0550562557193,396.9924117917937,124.78739616515853,12.008763834216332,3.2578570495091723
7,8,100,64,64,False,536.4282326986245,6.965532781989218,407.94545799193344,11.119521713384035,12.306170657563795,0.295268315224804
7,16,100,64,128,False,538.7589233770719,17.278523053233492,414.24847739615086,19.97261511162103,12.462470268377333,0.5677614234688108
7,8,50,64,64,True,538.7903226096973,16.2215527237934,405.3441473736027,26.230675459083194,12.257257470267616,0.6957853073084074
3,16,50,64,128,True,539.6023495876483,3.809767795302259,394.5692209201389,5.556860060325914,12.489249713177124,0.077837184713667
3,16,50,128,64,True,542.5752089655381,6.484603375280341,392.69129738136576,4.413718881447892,12.480848802294291,0.0582738677635268
7,8,100,128,64,False,544.6143656578139,8.167351260635558,416.0093291491997,13.441915562621888,12.537101197618156,0.358911164338301
5,16,100,128,128,False,545.9114303893768,1.9446827310335728,373.1770089556079,2.554550083715906,11.903289935603862,0.0726044744050724
5,8,100,128,64,False,546.9226438438367,49.64876323858882,398.8717135643774,48.81414144563292,12.475550754892804,1.4731281537101355
7,8,100,64,128,False,546.9820919022652,2.473944643900291,420.8201938039889,4.300549854168196,12.661784722370983,0.1119227279082068
9,32,100,64,64,False,547.4151753256734,247.74491455744268,463.1892749232105,279.4610182165046,13.086722161179852,7.414944258619943
9,16,50,128,128,True,548.0174655938862,4.247329719532118,453.5331720335871,5.520704695581369,13.10304310403216,0.1450581625824989
3,8,50,128,64,False,548.3071534340032,1.8865493880816944,390.8484951895254,0.9099499649283042,12.496984172936797,0.0080172767091373
9,32,100,64,128,False,549.937412177991,425.89871044872535,433.9947568192441,425.01274315326987,12.492344584239364,10.949356581550996
3,8,50,64,64,False,550.015567378324,2.0451299843926813,384.6493138744213,1.0294006914818887,12.380327316739455,0.0187644433403712
7,32,100,128,64,False,550.2486505780064,192.21820238910135,429.30051964240346,237.5242926194452,12.696800491465751,6.29082526474514
3,32,100,128,128,False,550.5266697656585,4.195209991835029,387.19565791377306,1.1947777276489295,12.438575638339875,0.0200732601500931
7,32,50,128,128,False,550.6358255952468,510.44648099342,403.8496069931402,499.1734924785226,11.976354351588713,12.920015423795384
3,16,50,128,128,False,552.1657052132367,0.8565632641515406,385.3850623914929,0.3925912084543218,12.41338977663879,0.0112709891065596
3,16,50,128,128,True,552.378198965312,6.280698848214847,388.6026531756366,1.7015983682095934,12.482128559007007,0.0389592157363448
3,8,50,128,128,False,552.8726475788746,1.4218329839049848,386.7203895399306,0.3924873547054671,12.447481892133162,0.0096251684117555
5,16,100,64,64,True,555.4034521811591,13.804628440480618,384.5996583923813,19.974512018930056,12.215000263203008,0.5282460115936519
3,16,50,128,64,False,555.7013234332795,0.7205221072658742,386.9265458622686,0.3626450759976714,12.47335354896202,0.0081216594575738
3,16,50,64,128,False,556.1879711267327,0.888279996477659,388.1149697989005,0.3525314689494105,12.50263158885542,0.008311889845815
3,8,50,64,64,True,556.5281195612716,3.96067370203992,387.9045375795718,1.1829791679085913,12.500602917683468,0.034982517306093
3,32,50,128,64,True,557.2143277845105,13.466763629174345,390.7070596426505,7.729379919996749,12.56635675375592,0.2490238865057246
3,8,100,128,128,True,558.0177179182396,5.9104398116022905,392.6529070818864,0.6674447167088913,12.612105138795744,0.0601609895610643
9,16,50,128,64,True,558.310404575333,11.507743348890711,467.50572332398497,15.563162451772344,13.467024177274064,0.4052874805766913
3,8,50,128,128,True,559.8836784286088,13.083079048722707,392.49836895978007,5.763864216389783,12.624825465296906,0.2181916472079536
5,16,100,128,64,False,560.758214084736,28.623821555864488,392.4878156795058,44.7578648524556,12.44197122126634,1.1849658857037937
9,32,50,64,128,True,563.483848537847,16.873063842965184,473.2043665698451,22.68968346805136,13.620902603984456,0.5926181197450652
11,16,50,64,128,True,563.6778122860347,127.10778251333468,501.1955544411599,156.79943110695206,13.760499798061844,4.0824075966954885
3,32,100,64,64,True,564.3769351267322,15.352728431814844,393.6490095124422,15.963070928305452,12.692388768236832,0.4742190285150386
3,8,100,128,64,True,565.9303190424012,82.87168748527625,418.5540133101852,101.71943117179596,13.222190161959231,2.829886222935577
3,16,50,64,64,True,566.4913389740137,7.292132351762893,390.8937915943287,8.490460405722157,12.646305895805405,0.2493049801195036
5,16,100,128,128,True,569.375771413206,25.85064624927179,393.5622340949006,38.243618988305855,12.516157184124609,1.0448795609056147
5,8,100,128,128,True,569.4921746871404,9.924708726131923,388.3557499848595,12.322841902383246,12.396735101734542,0.3532857945018362
11,16,50,128,128,True,571.4928886474548,73.5642504303223,516.753159091709,84.8066332788194,14.174120533233369,2.241713666775698
5,16,50,64,64,True,573.2436006166316,30.092180793353386,420.8354683336361,47.222626836314014,13.185768225604455,1.2523288805360169
5,8,100,64,64,True,574.1922659315379,9.873473963137274,398.9657777298328,14.881484523612793,12.660832433032764,0.3266584173422336
3,8,100,64,128,True,574.6405974588055,82.85267419759126,432.6580815972222,93.64274190321984,13.608151315800969,2.709497662018106
7,32,100,64,64,False,575.6022379465281,119.252454433781,463.4196662220529,147.2716595703466,13.739801274296603,3.893692965623576
3,32,50,64,64,False,576.9003841386627,5.320278776110883,402.9134839771412,7.842773968433801,13.006390203661564,0.2218726434740861
3,32,50,64,128,True,578.754389785146,118.08557116594883,430.0290773292824,147.71751060788543,13.55028053620847,4.009193440219132
3,32,100,64,128,False,581.4330523878663,9.375677001218069,404.1336631944444,11.776222526554758,13.060004777322908,0.3421329237473152
3,32,100,64,64,False,582.2198850341978,14.287851905822473,419.4127202690972,26.52460847162114,13.42970451848001,0.7137044724381177
9,16,50,64,128,True,582.9321734319433,15.974779558475644,500.35863214476495,20.87024711725483,14.321503291837969,0.543490027785883
11,16,50,128,64,True,586.5755975690993,80.20752926112706,534.2666552294481,91.30491533492004,14.624497258144247,2.4117287697375493
3,16,50,64,64,False,586.82392917817,5.247787905696455,428.252273401331,10.270729094196597,13.67232546133709,0.2731250883726258
5,16,50,64,64,False,587.120438643222,4.712442347343275,458.006296935562,9.16978098821222,14.134105497262343,0.2350410999825441
5,8,50,64,128,True,590.5172435213473,18.3138756122828,431.3055395318555,27.530874791310268,13.540311958801928,0.7578107400738765
3,32,100,128,64,False,591.8447273247654,8.793745203110234,419.4713550708912,13.377279501005882,13.49408775946041,0.3740545347711325
3,32,50,128,128,True,593.4451201442224,16.75735539268593,425.2454222728588,23.46497227972154,13.638992544611922,0.6622449020686855
3,8,50,128,64,True,600.3993461668373,43.02161868991018,435.35373987268514,57.76230985109116,13.90381395713084,1.622503419533608
7,32,50,64,128,False,601.7257999030251,553.9542666937813,463.1496238646469,566.1297605831678,13.52017364879658,14.742381629938407
5,8,50,128,128,True,602.9310178115401,9.54786247000518,449.6615480408189,18.04581752577788,14.045144322893236,0.4729330366608377
5,8,50,128,64,True,604.4437698525867,22.28857406454825,457.4426680217418,37.86873790089583,14.228686611279016,1.0095449545328627
3,32,50,64,64,True,605.4006557842881,13.30454291293239,445.26755298755785,22.092401688031263,14.189266276030631,0.6027081979579623
3,16,100,128,128,True,608.9696417214462,8.766221119028192,428.1556396484376,13.02653051151143,13.802521203525265,0.3649081389448791
9,32,50,64,64,True,609.5329114485684,331.5464180662213,506.5933113815437,338.9089181478432,14.445869489116443,8.723014796181905
5,8,100,64,64,False,610.359612608799,10.179819260080992,473.95585312954216,15.957118213148435,14.64931719046876,0.4269507380120405
3,32,50,128,64,False,610.6421913911438,7.329800344363238,456.0350025318287,12.167770993950604,14.477094058220624,0.3300848342042628
5,8,50,64,64,False,616.9752641441737,11.35712069622554,499.4022186515868,16.90080259168828,15.257731332063802,0.4482774354879282
5,32,50,64,64,True,617.4284530227851,17.481059738078034,498.1177762763445,28.49399550822472,15.22933306515082,0.7495741297719376
3,16,100,64,64,False,617.5495317166523,5.094992454771068,475.0435550491899,10.330946935866669,14.960548460214005,0.2688726899288874
3,32,50,64,128,False,620.4128712716738,8.613826967593477,471.399242078993,15.234270499347655,14.896458045124662,0.4075681590089159
5,8,100,128,128,False,620.4216422981219,20.88949040900963,483.4329408157704,25.12416353674845,14.926392516315182,0.7177277237154585
5,8,50,64,64,True,624.0022611875646,30.351461107565584,499.5901921708454,34.07976428995085,15.280599177120232,1.0069615251912267
3,16,100,128,64,False,626.8680083943583,9.933876458373538,470.059816442419,16.685789955510344,14.906994663975436,0.4523868849580073
3,8,50,64,128,False,628.399596813986,115.11753242216751,491.3856013093171,158.43388258337382,15.289778932184808,4.309871528184153
3,32,100,128,128,True,630.9793269537054,10.075756828005428,472.1027732566551,19.70123001633809,14.979265467178964,0.5194443744510987
3,32,50,128,128,False,631.2147582642631,7.923321033958433,499.6588870804399,14.80640215168162,15.610641511759695,0.3879592768942559
5,16,50,128,128,True,636.442954615933,56.76629120559204,512.7426106770833,83.67701687639507,15.661029833526245,2.217170817909438
5,16,100,64,128,True,636.8304247424604,33.03251377181954,487.328924607861,48.57820669708321,15.113864597088044,1.3107042820773842
3,8,100,64,64,True,637.9499690293131,26.414382902811376,470.2532081886574,44.59505932132631,14.971788615095074,1.1904258471728988
11,16,50,64,64,True,639.0392554678327,569.6506252340159,558.7733240076013,528.4070757669181,15.231224181995676,13.474256748028926
