True,Pred
2718,3971.0898
3098,3933.4995
3416,3941.9983
3721,3964.8586
3608,3950.2012
3475,3970.4526
3384,3975.9382
3668,3975.489
3624,3982.2625
3518,3984.7476
3695,3986.3792
3745,3990.7004
4044,3994.0718
4332,3996.426
4006,3999.937
4252,4003.0159
4056,4005.9128
4129,4009.117
3950,4012.2205
3980,4015.2507
4000,4018.3838
4022,4021.483
3832,4024.5586
3820,4027.6738
4017,4030.7773
4008,4033.8752
3671,4036.9858
4155,4040.0947
3922,4043.2034
4079,4046.3184
4063,4049.4336
4085,4052.55
4061,4055.6697
3882,4058.7913
3999,4061.9146
3692,4065.04
3976,4068.1672
