True,Pred
2634,4087.3933
2734,4018.325
2810,4047.3145
2925,4036.94
2970,4139.091
2739,4172.4824
2718,4177.4604
3098,4210.355
3416,4243.142
3721,4292.3716
3608,4321.585
3475,4349.1597
3384,4384.963
3668,4421.366
3624,4459.05
3518,4492.1943
3695,4526.5977
3745,4563.2935
4044,4600.0493
4332,4636.7427
4006,4672.8286
4252,4709.7705
4056,4747.412
4129,4785.158
3950,4823.0415
3980,4861.1196
4000,4899.69
4022,4938.617
3832,4977.771
3820,5017.198
4017,5056.944
4008,5097.0527
3671,5137.474
4155,5178.191
3922,5219.2266
4079,5260.595
4063,5302.3
4085,5344.3296
4061,5386.6855
3882,5429.3784
3999,5472.4116
3692,5515.786
3976,5559.5015
