True,Pred
2634,4030.097
2734,3989.9595
2810,4008.2622
2925,3982.3845
2970,4080.9004
2739,4101.5283
2718,4104.3525
3098,4125.2656
3416,4147.3936
3721,4191.1113
3608,4211.1226
3475,4229.7817
3384,4255.1567
3668,4282.5205
3624,4312.213
3518,4335.5664
3695,4359.961
3745,4386.7275
4044,4414.011
4332,4441.115
4006,4466.863
4252,4493.419
4056,4520.766
4129,4548.208
3950,4575.532
3980,4602.746
4000,4630.4043
4022,4658.3667
3832,4686.4126
3820,4714.528
4017,4742.7896
4008,4771.3145
3671,4800.0273
4155,4828.871
3922,4857.8647
4079,4887.0415
4063,4916.419
4085,4945.9688
4061,4975.6807
3882,5005.568
3999,5035.6406
3692,5065.8994
3976,5096.335
