,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,552.8726475788746,386.7203895399306,12.447481892133162,0.0,0.0,0.0
std,1.4218329839049848,0.3924873547054671,0.009625168411755546,0.0,0.0,0.0
