True,Pred
2634,3979.7776
2734,3987.922
2810,4007.6714
2925,4018.7556
2970,4057.2263
2739,4076.1875
2718,4094.773
3098,4113.4863
3416,4131.7305
3721,4150.2124
3608,4166.682
3475,4182.439
3384,4197.5483
3668,4211.987
3624,4225.753
3518,4238.7827
3695,4251.188
3745,4262.9985
4044,4274.234
4332,4284.9155
4006,4295.067
4252,4304.718
4056,4313.891
4129,4322.6084
3950,4330.8916
3980,4338.7603
4000,4346.2354
4022,4353.335
3832,4360.078
3820,4366.4814
4017,4372.561
4008,4378.334
3671,4383.8135
4155,4389.016
3922,4393.954
4079,4398.6406
4063,4403.088
4085,4407.3086
4061,4411.3135
3882,4415.1143
3999,4418.7197
3692,4422.14
3976,4425.3857
