True,Pred
4609.0,0.0
4323.0,3487.3384204066106
4825.0,5040.634519719744
4462.0,4227.795147383217
4642.0,4931.933578801553
4369.0,4322.870699032091
4672.0,4657.633233326403
4661.0,4384.168469846509
4655.0,4808.989682838089
4716.0,4584.477491039411
4377.0,4721.840978994348
4484.0,4535.995136176395
4911.0,9091.7911596971
5218.0,6819.707377911676
5759.0,4940.242840289793
5456.0,5621.96425370703
5359.0,5464.801610726497
5305.0,5270.0742547451255
5769.0,5442.099765560865
5565.0,5788.393454650952
5367.0,5717.890230727541
5633.0,5490.846343727224
5664.0,5086.3520803661195
6082.0,5331.631539468213
6505.0,6126.598590427331
5813.0,6667.04589016509
6379.0,7444.665792336964
6091.0,5821.803122351968
6219.0,6013.094400543436
6052.0,5986.988699245255
6105.0,6848.028044658603
6030.0,5893.740193041289
5969.0,5660.353406511459
5707.0,6290.442707447584
5681.0,6156.4437515094505
6052.0,6391.39841340327
5904.0,6383.078260611298
5426.0,4503.267949105399
6005.0,5718.650411578719
5766.0,5756.402808177984
5946.0,6036.021061714983
5981.0,5721.961391780754
6104.0,5657.025648551548
5991.0,5997.035195239549
5670.0,6001.125553201819
5709.0,5215.947173259734
5416.0,5269.337916961724
5793.0,6192.367323460966
5750.0,4704.27143857555
5399.0,5476.9907232309515
6123.0,6197.917128740786
5730.0,5861.519491835215
6015.0,5947.6629703035005
5989.0,6220.145007962362
6333.0,6339.929609446233
6388.0,6016.712752177058
6048.0,5950.709630050764
6322.0,6176.023421628183
6405.0,6171.838437788797
6523.0,6727.933285144059
