,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,1512.655273590726,1397.2072026570638,36.56524022208351,0.0,0.0,0.0
std,1105.1481884451211,1068.044454122327,27.444790638607326,0.0,0.0,0.0
