,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,360.3601775251743,278.61682236389544,4.881787864516825,0.0,0.0,0.0
std,27.13182269485199,20.038037606319087,0.3496345428634216,0.0,0.0,0.0
