,RMSE,MAE,MAPE,PI_Width,CI_Coverage,PI_Overlap
mean,522.6023913571725,426.4533054258766,12.036766536110038,0.0,0.0,0.0
std,150.88505145254123,156.50743134433333,3.7110539971454344,0.0,0.0,0.0
