,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,6913.83555816561,5382.8912221272785,140.24177355584263,0.0,0.0,0.0
std,12283.31073470162,7075.578072162837,178.83773947590612,0.0,0.0,0.0
