,RMSE,MAE,MAPE,PI_Width,CI_Coverage,PI_Overlap
mean,1092.4399536291237,997.332108064977,27.690069173861477,0.0,0.0,0.0
std,1741.6857004732797,1763.0370396606913,47.84337392232416,0.0,0.0,0.0
