,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,574.62627603329,452.0345048113567,13.485541505147145,0.0,0.0,0.0
std,77.87179822589734,91.56719664178755,2.5343783782047167,0.0,0.0,0.0
