,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,934.58655377596,885.4858565719039,23.15768302006459,0.0,0.0,0.0
std,292.48791109861133,296.1176768932199,7.571206375664952,0.0,0.0,0.0
