True,Pred
3098,4215.566
3416,4261.4443
3721,4315.506
3608,4351.6797
3475,4393.7466
3384,4430.6426
3668,4468.7974
3624,4508.0527
3518,4550.342
3695,4599.25
3745,4647.198
4044,4702.964
4332,4752.039
4006,4795.7324
4252,4838.7964
4056,4881.175
4129,4923.351
3950,4965.257
3980,5007.0093
4000,5048.5425
4022,5089.7617
3832,5130.524
3820,5170.647
4017,5210.108
4008,5248.789
3671,5286.835
4155,5324.337
3922,5361.298
4079,5397.715
4063,5433.575
4085,5468.865
4061,5503.5713
3882,5537.6816
3999,5571.19
3692,5604.079
3976,5636.3525
