,RMSE,MAE,MAPE,PI_Width,CI_Coverage,PI_Overlap
mean,564.1444081272443,440.60633463541666,13.410064875886055,0.0,0.0,0.0
std,101.05028339072545,98.84414593307038,2.5925765415573196,0.0,0.0,0.0
