,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,869.5267267662338,794.5597922431098,13.535628291493099,0.0,0.0,0.0
std,520.9878297663578,536.1048350639578,9.115996244756046,0.0,0.0,0.0
