,RMSE,MAE,MAPE,PI_Width,CI_Coverage,PI_Overlap
mean,460.0864398308401,369.9716697630843,10.654820432363799,0.0,0.0,0.0
std,126.23308538557598,129.7811422477359,3.6402968344530104,0.0,0.0,0.0
