True,Pred
2822.0,3914.3933
2850.0000000000005,3914.396
2634.0,3914.3926
2734.0,3914.3926
2810.0,3914.3928
2925.0,3914.3928
2969.9999999999995,3914.3928
2739.0,3914.3928
2718.0000000000005,3914.3928
3097.9999999999995,3914.3928
3416.0,3914.3928
3721.0,3914.3928
3608.0,3914.3928
3475.0,3914.3928
3384.0,3914.3928
3668.0,3914.3928
3623.9999999999995,3914.3928
3518.0,3914.3928
3694.9999999999995,3914.3928
3745.0,3914.3928
4044.0,3914.3928
4332.0,3914.3928
4006.0,3914.3928
4252.0,3914.3928
4056.0,3914.3928
4129.0,3914.3928
3950.0,3914.3928
3980.0,3914.3928
4000.0,3914.3928
4021.9999999999995,3914.3928
3832.0,3914.3928
3820.0,3914.3928
4017.0,3914.3928
4008.0,3914.3928
3671.0,3914.3928
4155.0,3914.3928
3922.0,3914.3928
4079.0,3914.3928
4063.0,3914.3928
4085.0,3914.3928
4061.0,3914.3928
3882.0,3914.3928
3999.0,3914.3928
3692.0,3914.3928
3976.0,3914.3928
